target_id	length	eff_length	est_counts	tpm
NM_001012429.1	672	328.032	794.633	370.599
NM_001012615.1	1097	730.523	30	6.28265
NM_001012627.1	3153	2786.52	2.23767	0.122854
NM_001012962.1	3606	3239.52	3	0.141676
NM_001012963.1	502	210.619	0	0
NM_001013006.1	2991	2624.52	0	0
NM_001013359.2	1964	1597.52	178.678	17.1111
NM_001013361.1	4113	3746.52	104	4.24678
NM_001014429.1	1427	1060.52	124	17.8878
NM_001014430.1	438	176.415	0	0
NM_001014983.1	3250	2883.52	0	0
NM_001014991.1	7242	6875.52	54.4051	1.21057
NM_001014992.2	2498	2131.52	216.3	15.5247
NM_001014993.1	1386	1019.52	2128.29	319.366
NM_001014994.1	1892	1525.52	1170.32	117.365
NM_001024697.1	1793	1426.52	570	61.1296
NM_001032361.1	3585	3218.52	0	0
NM_001037318.2	2515	2148.52	7.02447	0.500183
NM_001039968.1	1349	982.523	0.465746	0.0725207
NM_001040203.1	644	306.019	5	2.49963
NM_001040204.1	793	433.065	59.4772	21.0113
NM_001040205.1	698	349.329	320	140.143
NM_001040206.1	682	336.129	4770.3	2171.17
NM_001040207.1	1179	812.523	587	110.524
NM_001040208.1	582	260.955	549	321.856
NM_001040209.1	588	265.086	606.606	350.086
NM_001040220.1	483	199.93	14	10.7128
NM_001040221.1	459	187.084	0	0
NM_001040223.1	555	242.982	323	203.369
NM_001040224.1	399	157.909	1	0.968834
NM_001040225.1	407	161.574	1.80479	1.70888
NM_001040226.1	432	173.461	4	3.52788
NM_001040227.1	724	371.387	863.704	355.789
NM_001040229.1	453	183.983	5.7077	4.74613
NM_001040230.1	13107	12740.5	64.2064	0.770986
NM_001040231.1	363	142.17	0	0
NM_001040233.1	1647	1280.52	4011.97	479.321
NM_001040234.1	1500	1133.52	957.105	129.177
NM_001040235.2	6077	5710.52	0	0
NM_001040236.1	1767	1400.52	16655	1819.32
NM_001040237.1	5107	4740.52	250.712	8.09104
NM_001040255.1	1893	1526.52	25.4152	2.5471
NM_001040256.1	767	409.346	1475.62	551.492
NM_001040257.1	1554	1187.52	0	0
NM_001040258.1	1250	883.523	4805.85	832.162
NM_001040259.1	1743	1376.52	34255	3807.11
NM_001040262.2	438	176.415	3	2.6016
NM_001040263.1	1550	1183.52	398	51.4472
NM_001040264.1	1600	1233.52	51	6.32526
NM_001040265.1	1689	1322.52	82.4181	9.53399
NM_001040266.2	1599	1232.52	0	0
NM_001040267.1	1895	1528.52	20.8407	2.08591
NM_001040269.1	1397	1030.52	0	0
NM_001040270.1	509	214.676	998	711.219
NM_001040277.1	2150	1783.52	2.62055	0.224786
NM_001040681.1	2499	2132.52	28	2.00872
NM_001042458.1	1737	1370.52	23.5452	2.62828
NM_001042460.1	1794	1427.52	169.083	18.1206
NM_001077808.1	5328	4961.52	11.7533	0.36241
NM_001077809.1	1344	977.523	0	0
NM_001077810.1	354	138.413	38	42.0012
NM_001077811.1	1287	920.523	0	0
NM_001077812.1	1470	1103.52	2	0.277271
NM_001077813.1	3226	2859.52	31.0818	1.66291
NM_001077814.1	387	152.529	6.56655	6.58628
NM_001077815.1	1855	1488.52	0	0
NM_001077816.1	1530	1163.52	0	0
NM_001077817.1	1194	827.523	0	0
NM_001077818.1	1707	1340.52	0	0
NM_001077819.1	378	148.584	11	11.326
NM_001077820.1	351	137.175	60	66.916
NM_001077821.1	4097	3730.52	0	0
NM_001077822.1	1533	1166.52	0	0
NM_001077823.2	516	218.798	2.60649e-05	1.82251e-05
NM_001077824.1	1842	1475.52	0	0
NM_001077825.1	1158	791.523	0	0
NM_001078661.1	315	122.838	0	0
NM_001079560.1	1607	1240.52	0	0
NM_001079561.1	1701	1334.52	0	0
NM_001080094.2	2123	1756.52	39	3.39677
NM_001080095.1	1590	1223.52	1.89461	0.236899
NM_001080110.1	2703	2336.52	108.455	7.10128
NM_001080205.1	2713	2346.52	192.99	12.5824
NM_001083630.1	1713	1346.52	67.7373	7.69608
NM_001085344.1	515	218.205	7266	5094.32
NM_001085345.1	1491	1124.52	62768	8539.36
NM_001085346.1	509	214.676	47326.1	33726.7
NM_001097154.2	1766	1399.52	2526.73	276.207
NM_001098167.1	767	409.346	77.4823	28.9579
NM_001098214.1	1863	1496.52	0	0
NM_001098215.2	2635	2268.52	26.7457	1.80371
NM_001098217.1	2187	1820.52	0	0
NM_001098218.1	2148	1781.52	8.24887	0.708367
NM_001098219.1	2139	1772.52	2.48763	0.214708
NM_001098220.1	1806	1439.52	0	0
NM_001098221.1	1763	1396.52	3	0.328646
NM_001098223.1	1436	1069.52	95	13.589
NM_001098224.2	1333	966.523	204	32.2904
NM_001098228.1	1286	919.523	124.815	20.7664
NM_001098229.1	1284	917.523	24	4.00175
NM_001098232.1	1146	779.523	19.6936	3.86503
NM_001098234.1	462	188.651	0	0
NM_001098717.1	2199	1832.52	45	3.7568
NM_001101023.1	3033	2666.52	29	1.66383
NM_001104949.1	3122	2755.52	4.47465	0.248433
NM_001110712.2	754	397.692	0	0
NM_001110764.1	2606	2239.52	192	13.116
NM_001111255.1	2504	2137.52	0	0
NM_001112670.1	3330	2963.52	307.712	15.8852
NM_001112671.1	3001	2634.52	224.788	13.0535
NM_001112672.2	1701	1334.52	78.0138	8.94336
NM_001113285.1	2779	2412.52	3.27868	0.207913
NM_001113739.1	1509	1142.52	65.1229	8.72015
NM_001114188.1	1950	1583.52	0	0
NM_001114198.1	730	376.578	7175.2	2914.97
NM_001115078.1	2659	2292.52	4.35501	0.290623
NM_001123013.2	6157	5790.52	84.3211	2.22779
NM_001126243.2	2949	2582.52	1195.07	70.7956
NM_001126244.1	1674	1307.52	130	15.2107
NM_001131037.1	1164	797.523	0	0
NM_001131038.1	2722	2355.52	151	9.8072
NM_001134227.1	1704	1337.52	270.469	30.9365
NM_001134333.1	282	110.398	0	0
NM_001134371.1	591	267.171	91	52.1084
NM_001134668.1	2541	2174.52	535	37.6396
NM_001134669.1	584	262.327	0	0
NM_001134722.1	105	46.6708	0	0
NM_001134828.1	1495	1128.52	192	26.0283
NM_001134934.1	3281	2914.52	0	0
NM_001134935.1	2337	1970.52	0	0
NM_001134936.1	1992	1625.52	0	0
NM_001134940.1	1464	1097.52	3.10988	0.433496
NM_001134942.1	1621	1254.52	74.3073	9.06167
NM_001134943.1	1434	1067.52	0	0
NM_001134947.1	1760	1393.52	223	24.482
NM_001134948.1	3181	2814.52	33.6755	1.83048
NM_001134949.1	3346	2979.52	1004.39	51.5718
NM_001134950.1	2295	1928.52	4.01428	0.318448
NM_001135735.1	1032	665.523	9334	2145.66
NM_001135905.1	488	202.698	880	664.185
NM_001135909.1	320	124.777	0	0
NM_001136187.1	614	283.563	439	236.848
NM_001136206.1	1002	635.523	5	1.20363
NM_001136207.1	930	564.306	1	0.271107
NM_001136208.1	1008	641.523	0	0
NM_001136209.1	1029	662.523	1	0.230916
NM_001141964.1	2248	1881.52	4274.31	347.546
NM_001142436.1	1295	928.523	294.104	48.4579
NM_001142461.1	824	461.968	61	20.201
NM_001142561.1	1943	1576.52	68.8592	6.68216
NM_001142607.1	642	304.485	10	5.02445
NM_001142609.1	1671	1304.52	47.5582	5.57736
NM_001142637.1	999	632.523	1	0.241868
NM_001142656.2	710	359.42	3.48403	1.48298
NM_001142693.1	1386	1019.52	0	0
NM_001143878.1	1377	1010.52	0	0
NM_001143879.1	1428	1061.52	0	0
NM_001143880.1	1470	1103.52	0	0
NM_001143921.1	2102	1735.52	322.399	28.4196
NM_001144839.2	596	270.673	240.478	135.921
NM_001145735.2	1347	980.523	0	0
NM_001145736.1	2424	2057.52	2.18815	0.1627
NM_001145737.1	2433	2066.52	0	0
NM_001145738.1	2787	2420.52	0	0
NM_001145739.1	2553	2186.52	0	0
NM_001145740.1	3633	3266.52	20	0.936698
NM_001159303.1	1404	1037.52	391.083	57.6669
NM_001159355.1	2782	2415.52	159.139	10.0791
NM_001160048.1	2747	2380.52	2810	180.588
NM_001160050.1	2417	2050.52	43635	3255.56
NM_001160052.1	2920	2553.52	4300.87	257.675
NM_001160064.1	2844	2477.52	4988	308.009
NM_001160072.1	2237	1870.52	3044	248.964
NM_001160270.1	698	349.329	1452.74	636.221
NM_001160405.2	2980	2613.52	116.385	6.81279
NM_001161709.2	856	492.385	398	123.661
NM_001161787.1	927	561.359	2109.44	574.887
NM_001161788.1	843	479.966	492.555	157
NM_001161831.1	683	336.946	1470.76	667.788
NM_001162398.1	165	68.7806	0	0
NM_001162513.1	4073	3706.52	27.586	1.13862
NM_001162516.1	1758	1391.52	0	0
NM_001163463.1	481	198.832	344	264.683
NM_001163712.1	1155	788.523	131.777	25.5671
NM_001163714.1	1566	1199.52	210.121	26.7989
NM_001163715.1	854	490.469	720	224.582
NM_001163716.1	900	534.939	13202	3775.64
NM_001163717.1	2152	1785.52	164.603	14.1036
NM_001164008.1	2209	1842.52	40	3.32126
NM_001164809.1	503	211.194	46	33.322
NM_001164810.1	871	506.809	483	145.8
NM_001165904.1	5715	5348.52	0	0
NM_001165905.1	6135	5768.52	3.12351	0.0828388
NM_001165906.1	3754	3387.52	233.744	10.5563
NM_001167709.1	732	378.317	44	17.7931
NM_001167720.1	599	272.79	7.15861	4.01472
NM_001167836.1	1455	1088.52	17	2.38928
NM_001167893.1	1135	768.523	741	147.508
NM_001168336.1	1053	686.523	114	25.4042
NM_001168425.1	1144	777.523	108	21.2503
NM_001168700.1	993	626.565	0	0
NM_001170972.1	1128	761.523	406	81.564
NM_001170973.1	1131	764.523	5338	1068.18
NM_001170974.1	1454	1087.52	1094.18	153.924
NM_001171006.1	3549	3182.52	19.479	0.936375
NM_001171051.1	4101	3734.52	18.7215	0.766939
NM_001171108.1	1209	842.523	0	0
NM_001171169.1	1520	1153.52	972.446	128.972
NM_001172378.1	1201	834.523	404	74.0625
NM_001172379.1	1114	747.523	271	55.4626
NM_001172389.1	1026	659.523	457.359	106.092
NM_001172403.1	1330	963.523	1183.91	187.98
NM_001172404.1	2427	2060.52	441.771	32.8001
NM_001172405.1	228	90.9902	0	0
NM_001172406.1	908	542.746	69.0939	19.4759
NM_001172718.1	2641	2274.52	117.65	7.9133
NM_001174139.1	720	367.947	0	0
NM_001174140.1	599	272.79	8	4.48659
NM_001174141.1	1037	670.523	55.2612	12.6085
NM_001174142.1	773	414.772	0	0
NM_001174143.1	884	519.383	6308.38	1858.17
NM_001174144.1	534	229.701	54	35.9655
NM_001174145.1	871	506.809	5	1.50932
NM_001177490.1	1091	724.523	3786	799.436
NM_001177903.1	404	160.192	0	0
NM_001178021.1	842	479.014	3528.49	1126.93
NM_001178022.1	816	454.451	0.386045	0.129959
NM_001178023.1	1095	728.523	0	0
NM_001178024.1	1194	827.523	606	112.034
NM_001178025.1	2265	1898.52	4.56426	0.367798
NM_001178026.1	2037	1670.52	1640.99	150.283
NM_001178027.1	830	467.63	5885	1925.3
NM_001178028.1	1029	662.523	6.38234	1.47379
NM_001178047.1	1538	1171.52	223.968	29.2476
NM_001178048.1	1331	964.523	350	55.5151
NM_001178067.1	626	292.402	385	201.435
NM_001178069.1	1627	1260.52	194.189	23.5683
NM_001185079.1	3029	2662.52	166	9.53828
NM_001185086.1	3029	2662.52	166	9.53828
NM_001185105.1	3075	2708.52	174.773	9.87184
NM_001185144.1	565	249.52	5151	3158.21
NM_001185145.1	1666	1299.52	2439.71	287.217
NM_001185146.1	1648	1281.52	5704.29	680.974
NM_001190421.1	2277	1910.52	13.028	1.04323
NM_001190814.1	460	187.605	1420	1157.97
NM_001190920.1	1626	1259.52	0	0
NM_001190921.1	1401	1034.52	31.1457	4.60589
NM_001191048.2	6581	6214.52	0	0
NM_001193290.1	1551	1184.52	0	0
NM_001202460.1	1962	1595.52	4.06208	0.389494
NM_001204249.1	2202	1835.52	0	0
NM_001204751.1	3810	3443.52	0	0
NM_001205062.1	1790	1423.52	1348.54	144.929
NM_001205223.1	2006	1639.52	46.3677	4.32667
NM_001206466.1	2688	2321.52	111.5	7.3478
NM_001206467.1	2688	2321.52	111.5	7.3478
NM_001206969.1	2536	2169.52	67	4.72461
NM_001206970.1	1154	787.523	0	0
NM_001206973.1	2299	1932.52	388.429	30.7498
NM_001214904.1	3024	2657.52	127.959	7.3663
NM_001220486.1	2644	2277.52	208	13.9719
NM_001220487.1	2747	2380.52	11	0.706929
NM_001242386.1	3284	2917.52	81	4.24743
NM_001242387.1	7402	7035.52	792.194	17.2262
NM_001242431.1	1343	976.523	123	19.2698
NM_001242432.1	2433	2066.52	173.868	12.8717
NM_001242433.1	2514	2147.52	1266	90.1885
NM_001242434.1	1729	1362.52	180.867	20.3081
NM_001242435.1	3041	2674.52	189.622	10.8467
NM_001242436.1	2828	2461.52	473.425	29.4241
NM_001242437.1	2866	2499.52	0	0
NM_001242440.1	1971	1604.52	150.5	14.3498
NM_001242441.1	1971	1604.52	150.5	14.3498
NM_001242456.1	2803	2436.52	35.2058	2.21054
NM_001242457.1	535	230.319	89.159	59.2229
NM_001242458.1	3602	3235.52	367	17.3531
NM_001242465.1	1635	1268.52	871	105.045
NM_001242467.1	1154	787.523	523	101.6
NM_001242468.1	2560	2193.52	0.00926175	0.000645961
NM_001242469.1	571	253.51	2555.35	1542.09
NM_001242470.1	1756	1389.52	20.639	2.27237
NM_001242513.1	1263	896.523	801	136.687
NM_001242514.1	1790	1423.52	408	43.8481
NM_001242515.1	3238	2871.52	305.262	16.2636
NM_001242516.1	3351	2984.52	0	0
NM_001242517.1	2333	1966.52	68	5.29012
NM_001242518.1	5170	4803.52	281.081	8.95213
NM_001242519.1	1741	1374.52	1088.32	121.132
NM_001242520.1	1212	845.523	562	101.687
NM_001242522.1	2268	1901.52	479	38.538
NM_001242523.1	2658	2291.52	16.1849	1.08054
NM_001242526.1	2334	1967.52	354	27.5257
NM_001242527.1	1268	901.523	300	50.9096
NM_001242542.1	1798	1431.52	252	26.9313
NM_001242544.1	937	571.189	1002	268.375
NM_001242554.1	1848	1481.52	73	7.53824
NM_001242555.1	2075	1708.52	82.886	7.42191
NM_001242556.1	1877	1510.52	77.0423	7.80292
NM_001242557.1	1847	1480.52	103.61	10.7064
NM_001242574.1	10144	9777.52	220.334	3.44753
NM_001242576.1	2969	2602.52	14.3242	0.842039
NM_001242577.1	1283	916.523	113	18.8621
NM_001242578.1	1330	963.523	0	0
NM_001242579.1	1701	1334.52	515.788	59.1289
NM_001242656.1	1337	970.523	8570.31	1350.97
NM_001242657.1	1242	875.523	888.688	155.288
NM_001242958.1	1544	1177.52	0	0
NM_001242959.1	1418	1051.52	0	0
NM_001242960.1	1536	1169.52	0	0
NM_001242961.1	1364	997.523	0	0
NM_001242962.1	1569	1202.52	2	0.254444
NM_001242963.1	1352	985.523	5	0.776173
NM_001242964.1	1388	1021.52	4	0.599056
NM_001242965.1	1354	987.523	0	0
NM_001242966.1	1269	902.523	3	0.508532
NM_001242967.1	1354	987.523	0	0
NM_001242968.1	1396	1029.52	0	0
NM_001242969.1	1242	875.523	0	0
NM_001242970.1	1355	988.523	38.5796	5.97071
NM_001242971.1	1446	1079.52	2	0.283435
NM_001242972.1	1221	854.523	0	0
NM_001242973.1	1221	854.523	0	0
NM_001242975.1	1227	860.523	0	0
NM_001242976.1	1231	864.523	0	0
NM_001242977.1	1221	854.523	0	0
NM_001242978.1	1239	872.523	0	0
NM_001242980.1	1227	860.523	0	0
NM_001242981.1	1224	857.523	1	0.178406
NM_001242982.1	1230	863.523	0	0
NM_001242983.1	5482	5115.52	0	0
NM_001242984.1	1194	827.523	4.62127	0.854352
NM_001242985.1	1293	926.523	0	0
NM_001242986.1	1226	859.523	0	0
NM_001242987.1	1176	809.523	0	0
NM_001242988.1	1174	807.523	0	0
NM_001242989.1	1203	836.523	11	2.01173
NM_001242990.1	1092	725.523	0	0
NM_001242991.1	1092	725.523	0	0
NM_001242993.1	1574	1207.52	14	1.77373
NM_001242994.1	1611	1244.52	0	0
NM_001242997.1	1195	828.523	29.6192	5.46921
NM_001242998.1	1492	1125.52	0	0
NM_001242999.1	2663	2296.52	0	0
NM_001246251.2	2460	2093.52	0	0
NM_001246667.1	5073	4706.52	24.4129	0.79355
NM_001252019.1	6272	5905.52	51.527	1.33485
NM_001252424.1	1575	1208.52	0	0
NM_001252426.1	1941	1574.52	0	0
NM_001252428.1	1113	746.523	0	0
NM_001252430.1	1077	710.523	23.7272	5.10885
NM_001252432.1	1008	641.523	0	0
NM_001256032.1	3561	3194.52	64.1771	3.07347
NM_001256034.1	7969	7602.52	22.7837	0.458481
NM_001256035.1	4018	3651.52	99.5764	4.17194
NM_001256037.1	10767	10400.5	232.859	3.42525
NM_001256038.1	2047	1680.52	142	12.927
NM_001256039.1	6033	5666.52	11.0581	0.29855
NM_001256040.1	10114	9747.52	263.305	4.13257
NM_001265585.1	1302	935.523	0	0
NM_001270813.1	928	562.341	1811	492.69
NM_001270814.1	496	207.193	246	181.642
NM_001270815.1	989	622.595	5	1.22863
NM_001270817.1	773	414.772	0	0
NM_001270818.1	980	613.67	1	0.249299
NM_001270819.1	1615	1248.52	6	0.735208
NM_001270820.1	885	520.353	36	10.5842
NM_001270821.1	1558	1191.52	3	0.385189
NM_001270822.1	1840	1473.52	15	1.55736
NM_001270823.1	804	443.249	2	0.690299
NM_001270824.1	462	188.651	2	1.62191
NM_001270825.1	865	501.028	92.5629	28.2638
NM_001270826.1	1183	816.523	1	0.187364
NM_001270827.1	1201	834.523	21	3.84978
NM_001270828.1	976	609.706	0	0
NM_001270829.1	1181	814.523	171	32.118
NM_001270830.1	1123	756.523	216	43.6805
NM_001270831.1	750	394.135	16	6.21054
NM_001270832.1	765	407.543	52.1108	19.5618
NM_001270833.1	606	277.779	23.8892	13.157
NM_001276427.1	1431	1064.52	300.44	43.1776
NM_001277299.1	5618	5251.52	118	3.43757
NM_001277300.1	1954	1587.52	220	21.2011
NM_001277301.1	7263	6896.52	403	8.93985
NM_001278325.1	2201	1834.52	85.342	7.11697
NM_001278326.1	3007	2640.52	0	0
NM_001278327.1	2360	1993.52	94.3008	7.23685
NM_001278328.1	1954	1587.52	444	42.7876
NM_001278329.1	3778	3411.52	198.72	8.91147
NM_001278330.1	3672	3305.52	218	10.0895
NM_001278331.1	6994	6627.52	0	0
NM_001278332.1	505	212.349	73	52.5929
NM_001278333.1	1754	1387.52	409.055	45.1022
NM_001278334.1	2023	1656.52	26	2.40122
NM_001278335.1	6666	6299.52	230.762	5.60418
NM_001278336.1	2762	2395.52	0	0
NM_001278338.1	2410	2043.52	1.01635	0.0760885
NM_001278679.1	2847	2480.52	288	17.7625
NM_001278680.1	597	271.377	0	0
NM_001278681.1	3437	3070.52	247.198	12.3165
NM_001278705.1	1379	1012.52	106	16.0161
NM_001278706.1	1900	1533.52	44	4.38953
NM_001278707.1	2937	2570.52	190	11.308
NM_001289441.1	1284	917.523	0	0
NM_001305884.1	1870	1503.52	8.41076	0.855816
NM_001314079.1	804	443.249	0	0
NM_001318482.1	1108	741.523	10723	2212.32
NM_001319268.1	3782	3415.52	64.489	2.88857
NM_001319269.1	1239	872.523	62	10.871
NM_001327947.1	1647	1280.52	4202	502.023
NM_001327948.1	1386	1019.52	0	0
NM_001327949.1	1341	974.523	0	0
NM_001327950.1	1122	755.523	0	0
NM_001327951.1	6015	5648.52	0	0
NM_001327952.1	717	365.378	0	0
NM_001327953.1	813	451.642	17	5.7585
NM_001327954.1	3759	3392.52	4.54407	0.204917
NM_001327955.1	1266	899.523	0	0
NM_001327956.1	1071	704.523	0	0
NM_001327957.1	3925	3558.52	8.96234	0.385307
NM_001327958.1	8386	8019.52	0	0
NM_001327959.1	1104	737.523	24.1885	5.01752
NM_001327960.1	1167	800.523	0	0
NM_001327961.1	1341	974.523	6	0.941921
NM_001327962.1	891	526.178	0	0
NM_001327963.1	1296	929.523	6.01902	0.990651
NM_001327964.1	4404	4037.52	0	0
NM_001327965.1	708	357.727	5	2.13832
NM_001327966.1	1530	1163.52	1	0.131486
NM_001327967.1	1253	886.523	3	0.51771
NM_001331117.1	4739	4372.52	3	0.104965
NM_001365139.1	2513	2146.52	318	22.6645
NM_001365140.1	1705	1338.52	195.122	22.3015
NM_001365199.1	1951	1584.52	717	69.2271
NM_001365200.1	1764	1397.52	385.091	42.1561
NR_003565.1	7091	6724.52	1.00004	0.0227517
NR_003566.1	6861	6494.52	11902	280.368
NR_003567.1	17525	17158.5	1	0.00891611
NR_024131.1	3359	2992.52	17.7795	0.908945
NR_031508.1	87	39.624	0	0
NR_031509.1	83	38.0232	0	0
NR_031510.1	77	35.5961	0	0
NR_031511.1	107	47.4392	0	0
NR_031512.1	89	40.4194	0	0
NR_031513.1	92	41.6064	0	0
NR_031514.1	85	38.8253	0	0
NR_031515.1	102	45.5131	0	0
NR_031516.1	91	41.2116	0	0
NR_031517.1	84	38.4246	0	0
NR_031518.1	84	38.4246	0	0
NR_031519.1	92	41.6064	0	0
NR_031520.1	103	45.8997	0	0
NR_031521.1	92	41.6064	0	0
NR_031522.1	89	40.4194	0	0
NR_031523.1	84	38.4246	0	0
NR_031524.1	90	40.8159	0	0
NR_031525.1	82	37.6208	0	0
NR_031526.1	90	40.8159	0	0
NR_031527.1	87	39.624	0	0
NR_031528.1	85	38.8253	0	0
NR_031529.1	87	39.624	0	0
NR_031530.1	92	41.6064	0	0
NR_031531.1	85	38.8253	0	0
NR_034280.1	83	38.0232	0	0
NR_034281.1	100	44.7377	0	0
NR_034282.1	100	44.7377	0	0
NR_034283.1	100	44.7377	0	0
NR_034284.1	100	44.7377	0	0
NR_034285.1	100	44.7377	0	0
NR_034286.1	100	44.7377	0	0
NR_034287.1	100	44.7377	0	0
NR_034288.1	100	44.7377	0	0
NR_034289.1	100	44.7377	0	0
NR_034290.1	100	44.7377	0	0
NR_034291.1	100	44.7377	0	0
NR_034292.1	100	44.7377	0	0
NR_034293.1	100	44.7377	0	0
NR_034294.1	100	44.7377	0	0
NR_034295.1	100	44.7377	0	0
NR_034296.1	100	44.7377	0	0
NR_034297.1	100	44.7377	0	0
NR_034298.1	100	44.7377	0	0
NR_034299.1	100	44.7377	0	0
NR_034300.1	100	44.7377	0	0
NR_034301.1	100	44.7377	0	0
NR_034302.1	100	44.7377	0	0
NR_034303.1	100	44.7377	0	0
NR_034304.1	100	44.7377	0	0
NR_034305.1	100	44.7377	0	0
NR_034306.1	100	44.7377	0	0
NR_034307.1	79	36.4086	0	0
NR_034308.1	91	41.2116	0	0
NR_034309.1	91	41.2116	0	0
NR_034310.1	94	42.3939	0	0
NR_034312.1	85	38.8253	0	0
NR_034313.1	91	41.2116	0	0
NR_034314.1	62	29.3826	0	0
NR_034315.1	94	42.3939	0	0
NR_034316.1	89	40.4194	0	0
NR_034317.1	89	40.4194	0	0
NR_039428.1	108	47.8223	0	0
NR_039429.1	138	59.0387	0	0
NR_039430.1	119	51.9944	0	0
NR_039431.1	133	57.2027	0	0
NR_039432.1	107	47.4392	0	0
NR_039433.1	93	42.0005	0	0
NR_039434.1	88	40.0221	0	0
NR_039435.1	115	50.4861	0	0
NR_039437.1	67	31.4779	0	0
NR_039438.1	101	45.1258	0	0
NR_039439.1	115	50.4861	0	0
NR_039440.1	90	40.8159	0	0
NR_039441.1	126	54.6117	0	0
NR_039442.1	140	59.7699	0	0
NR_039443.1	137	58.6724	0	0
NR_039444.1	108	47.8223	0	0
NR_039445.1	112	49.3483	0	0
NR_039446.1	129	55.7252	0	0
NR_039447.1	87	39.624	0	0
NR_039448.1	111	48.9678	0	0
NR_039449.1	136	58.3057	0	0
NR_039450.1	120	52.37	0	0
NR_039451.1	129	55.7252	0	0
NR_039452.1	80	36.8136	0	0
NR_039453.1	135	57.9385	0	0
NR_039454.1	92	41.6064	0	0
NR_039457.1	121	52.7451	0	0
NR_039458.1	140	59.7699	0	0
